,comment,macrolabel,microlabel,source
3781,"하지만 예수의 생애에 대한 기록이 복음서 이외에 존재하지 않으므로, 복음서의 역사적 신뢰성과 더불어 성경에 묘사된 예수가 역사적 예수를 적절히 반영하는지 여부에 대해서는 약간의 불확실성이 존재한다.",Clean,None,위키피디아
3782,불포화 지방은 촉매에 의해 수소와 반응하여 변화될 수 있다.,Clean,None,위키피디아
3783,불법성 때문에 불가피하게 수감될 처지에 놓였음에도 불구하고 LGBTQ+ 개인은 양심적 병역거부를 이용해 성소수자 차별과 군내 지배적인 남성적이고 가부장적인 문화에 항의해왔다.,Clean,None,위키피디아
3784,"신학적으로는 예수 그리스도의 복음, 성경을 바탕으로 기독교의 단일성, 보편성, 거룩함, 사도들의 전통을 따르며 보편공의회의 신앙고백을 수용하는 모든 정통적 교회를 가리키는 용어다.",Clean,None,위키피디아
3785,"나라의 명칭인 비엣남은 1945년부터 공식적으로 사용되고 있는데, 이것은 오늘날 베트남 북부와 중국 남부를 지배하였던 옛 베트남 왕조인 남월의 명칭을 거꾸로 쓴 것이다.",Clean,None,위키피디아
3786,소망교회는 서울시 강남구 신사동에 위치한 대한예수교장로회 서울강남노회 소속 교회이다.,Clean,None,위키피디아
3787,보통은 동슬라브족에 속하는 러시아 민족을 가리키는 용어로 사용된다.,Clean,None,위키피디아
3788,"근대에 와서도 차별은 잔존하였고 유럽 정치의 극단화의 끝에 나치 독일이 주도한 홀로코스트 대학살이 일어나 유럽 유대인의 과반수가 죽고 남은 대부분은 미국, 영국, 이스라엘 등으로 대량이주하게 되었다.",Clean,None,위키피디아
3789,인플레이션은 경제에 여러가지 방향으로 긍정적 혹은 부정적인 영향을 준다.,Clean,None,위키피디아
3790,태평양에 있는 일본 열도의 네 개의 큰 섬과 이들 주변에 산재한 작은 섬들로 구성되어 있다.,Clean,None,위키피디아
3791,유리 천장은 충분한 능력을 갖춘 사람이 직장 내 성 차별이나 인종 차별 등의 이유로 고위직을 맡지 못하는 상황을 비유적으로 이르는 경제학 용어이다.,Clean,None,위키피디아
3792,"이후 인도의 여러 지방을 편력하며, 포교와 교화에 힘썼고, 쿠시나가라에서 80세로 입멸하였다.",Clean,None,위키피디아
3793,"또한 공산진영과의 타협이 불가능하다고 판단, 38선 이남에 민족진영을 중심으로 국제사회가 인정하는 합법정부를 단독 수립한 뒤 38선 이북의 비합법정부와 공산진영 일체를 쫓아내고 한반도 통일을 이루고자 하였다.",Clean,None,위키피디아
3794,"개신교 내부적으로 크게 '개선주의'인 개신교 공교회주의의 루터교, 성공회, 감리교 등의 교단들과 '재건주의'인 개혁주의의 장로교, 침례교, 그리고 재침례파, 재림교, 오순절교 등의 교단들이 있다.",Clean,None,위키피디아
3795,"서울시장으로 있던 2006년 2월 21일 제33회 초교파 전국 목회자 부부 영성 세미나에서 ""가난한 집안 아들로 태어났지만, 어머니의 기도와 신앙을 통해 성공했다""고 간증했다.",Clean,None,위키피디아
3796,"전주 풍패지관, 경기전, 풍남문, 전주한옥마을 등의 명소가 있다.",Clean,None,위키피디아
3797,"남성혐오는 남성에 대한 혐오, 멸시, 뿌리 깊은 편견을 뜻한다.",Clean,None,위키피디아
3798,"정계 입문 초기에 직설적인 화법으로 청문회 스타 자리에 오르기도 하였으며, 이는 대중적 인지도를 크게 끌어올려 대통령 당선의 밑바탕이 되었다.",Clean,None,위키피디아
3799,"남쪽에는 타이만과 말레이시아가 있고, 서쪽에는 안다만 해가 있다.",Clean,None,위키피디아
3800,"싱가포르 공화국, 줄여서 싱가포르는 동남아시아, 말레이 반도의 끝에 위치한 섬나라이자 항구 도시로 이루어진 도시 국가이다.",Clean,None,위키피디아
3801,"여성 수도자 또는 여성 출가자는 종교에 따라 수녀, 수도녀, 여승, 비구니 등으로 불린다.",Clean,None,위키피디아
3802,어렵게 현대건설에 입사해 5년 만에 이사가 됐고 12년 만인 1977년엔 37세 나이로 현대건설 사장이 되면서 '샐러리맨의 신화'로 불렸다.,Clean,None,위키피디아
3803,"타국에 머물고 있는 사람은 자기 나라를 ""모국""이라 일컫거나 자신의 조상 조상 때부터 살던 나라를 고국이라 부르기도 한다.",Clean,None,위키피디아
3804,"이 중 자유주의 여성 운동가들과 사회주의 여성 운동가들은 결혼 제도, 정조론을 비판하였는데, 자유주의 여성 운동가가 결혼의 자유, 연애의 자유, 성적 자유를 주장한 반면 사회주의 여성 운동가는 가정이나 순결에서의 해방을 주장하였다.",Clean,None,위키피디아
3805,"음식물로 섭취되는 지질의 대부분은 중성 지방으로, 음식물에 함유된 지질의 약 95%를 차지한다.",Clean,None,위키피디아
3806,"서쪽으로 중화인민공화국과 황해를 사이에 두고, 동쪽으로 일본과 동해를 사이에 두고, 북쪽으로 조선민주주의인민공화국과 한반도 군사 분계선을 사이에 두고 맞닿아 있다.",Clean,None,위키피디아
3807,"1993년에 퇴임한 후 1995년 비자금 사건 등으로 연루, 5.18 광주 민주화 운동 강제 진압과 12·12 군사 반란에 가담한 혐의로 재판을 받고 구속되었다.",Clean,None,위키피디아
3808,기독교인 대부분은 예수를 강생한 성자 하나님인 동시에 구약성경에 예언된 메시아라고 믿는다.,Clean,None,위키피디아
3809,"철강 산업을 기반으로 경북 최대의 도시로 발전했으며, 주민등록 인구는 약 50만 3천명이다.",Clean,None,위키피디아
3810,"북쪽으로는 미얀마와 라오스와 접경하고 있으며, 동쪽으로는 라오스와 캄보디아와 접하고 있다.",Clean,None,위키피디아
3811,황인은 황색 또는 갈색의 피부색에 직상모를 가진다.,Clean,None,위키피디아
3812,"또한 지중해를 건너서는 그리스, 터키, 키프로스 등과 마주하고 있기도 하다.",Clean,None,위키피디아
3813,또한 신분제 시대에서 장교는 무조건 귀족만 임관이 가능했었다.,Clean,None,위키피디아
3814,그래서 레즈비언은 신체적 혹은 정신적 문제를 겪을 수 있다.,Clean,None,위키피디아
3815,"수도는 평양직할시이며, 이밖에 조선민주주의인민공화국의 광역지자체로는 남포특별시, 개성특별시, 라선특별시 등이 있다.",Clean,None,위키피디아
3816,또한 유네스코에 등재된 문화유산이 9번째로 많은 국가이기도 하다.,Clean,None,위키피디아
3817,"""부권제""란 문자 그대로 해석하면 ""아버지의 지배""라는 뜻이며, ""씨족의 아버지"", ""남성 추장"", ""총대주교""를 의미하는 그리스어 ""파트리아르케스""가 그 어원이다.",Clean,None,위키피디아
3818,"인도차이나 반도에서 가장 인구가 많은 나라로 최근 인구 통계에서는 9,649만 명으로 조사되어, 세계에서 15번째로 인구가 많은 나라이다.",Clean,None,위키피디아
3819,2차 세계대전 동안에는 일본 제국의 꼭두각시 국가라는 수모를 겪기도 했다.,Clean,None,위키피디아
3820,스위스 유학 중 사용된 가명은 '박운'이다.,Clean,None,위키피디아
3821,성서에 따르면 유대 민족은 고대 가나안의 족장이던 아브라함에게서 유래되었다.,Clean,None,위키피디아
3822,서울특별시와 인천광역시 사이에 위치하고 있다.,Clean,None,위키피디아
3823,이말은 남성주의에서도 극단적 여성주의와 비슷한 뜻으로 쓰인다.,Clean,None,위키피디아
3824,"수도는 예루살렘으로 지정했지만, 현재 행정중심지는 라말라이다.",Clean,None,위키피디아
3825,1990년 3당 합당에 반대하면서 김영삼과 결별한다.,Clean,None,위키피디아
3826,독일인들이 왜 이 말을 믿었냐면 1차 세계 대전을 일으킨 독일제국 황제 빌헬름 2세가 언론을 통제하고 있어서 국민들은 아무것도 몰라서 갑자기 이기던 전쟁이 패해 히틀러는 유대인을 배신자로 지목하였다.,Clean,None,위키피디아
3827,자히르 샤의 40년 통치 동안 아프가니스탄은 평화를 유지하였다.,Clean,None,위키피디아
3828,"1992년에 지상군 사령부에 대한 지휘권이, 1994년에 평시작전통제권이 한국군에게 환수되었다.",Clean,None,위키피디아
3829,"일본의 인구는 약 1억 2,600만 명으로, 세계에서 11번째로 많다.",Clean,None,위키피디아
3830,"물리적 폭력이나 구속 등의 신체적인 위협 외에도 협박과 같은 정신적 폭력을 사용하여 억지로 동의를 받아낸 경우, 상대방이 약물이나 알콜에 취하거나 미성년자나 장애인으로서 성교에 관한 정확한 판단이 가능하지 않은 상태를 이용하여 성교한 경우에도 준강간으로 간주된다.",Clean,None,위키피디아
3831,제1세대 여성주의를 상징하는 사조이기도 하다.,Clean,None,위키피디아
3832,"수니파 내에서 무슬림 모두는 동질 의식을 가지나, 타 종파 간에는 보이지 않는 불신이 있다.",Clean,None,위키피디아
3833,따라서 2011년 8월 20일 부터 2021년 7월 31일까지 여행 금지령이 내려 졌다.,Clean,None,위키피디아
3834,주로 강력계 검사를 맡아 권력형 비리 사건과 강력 범죄 사건을 맡았다.,Clean,None,위키피디아
3835,결국 1905년 을사조약을 맺고 1910년에는 한국을 완전히 합병하였다.,Clean,None,위키피디아
3836,증오언설은 공공장소에서 이루어지는 구두 연설에서 문자 언어를 통해 이루어지는 출판물까지 가리키는 범위가 다양하다.,Clean,None,위키피디아
3837,또한 1994년 김일성 국가 주석의 사망 이후에 권력을 세습해 조선민주주의인민공화국의 실권을 잡아 통치자가 되었고 경제적 상황이 매우 좋지 않았던 1993년부터 6년 동안 이른바 고난의 행군 시기를 거치면서 재정낭비등으로 무능력한 지도자로 비판받았다.,Clean,None,위키피디아
3838,신안동은 대한민국 광주광역시 북구에 있는 행정 구역이다.,Clean,None,위키피디아
3839,"이후 16세기 서방교회에서 종교 개혁 과정을 거치며 서방교회 내 신학과 교회론 논쟁을 거쳐, 서방교회는 현재의 천주교와 개신교의 다양한 종파로 갈라졌다.",Clean,None,위키피디아
3840,젠더학 또는 젠더 연구는 사회적 성과 성 정체성을 연구하는 학제간 연구분야이다.,Clean,None,위키피디아
3841,"당시 전두환은 특가법상 뇌물수수죄로 추징금 2,200억원을 선고받았다.",Clean,None,위키피디아
3842,"76개의 주로 구성되어 있으며, 전체 면적은 약 513,120km2,인구는 약 6,600만 명이다.",Clean,None,위키피디아
3843,비교적으로 작은 지역이지만 지리적으로 다채로운 특징을 가지고 있다.,Clean,None,위키피디아
3844,"이 체제는 하나의 인종이라는 이름을 공유하는 사람들을 차별하여 사회에서 멀리하는 여러 상황들, 이를테면 계속되어 나타나거나, 불문율처럼 여기거나, 무의식적 중에 나타나는 인종차별에 대한 신념, 행위 등을 의미한다.",Clean,None,위키피디아
3845,"양상은 다양하나, 주로 우울한 기분, 의욕·관심·정신활동의 저하, 초조 , 식욕 저하, 수면의 증가 또는 감소, 불안감 등이 나타난다.",Clean,None,위키피디아
3846,"젠더리즘은 특히 트랜스젠더들에게 적용하기 적절한 용어로, 트랜스포비아 및 젠더배싱에 대한 책임이 있는 핵심 요소로 지적된다.",Clean,None,위키피디아
3847,차별과 밀접한 관계를 가진다.,Clean,None,위키피디아
3848,"오늘날까지 2,500년의 세월이 흐르는 동안 불교는 다양하고 복잡한 종교적 전통을 지니게 되었다.",Clean,None,위키피디아
3849,1979년 10월 김영삼 의원 제명 파동으로 부마항쟁이 일어났다.,Clean,None,위키피디아
3850,"이 경우 국민 정체성은 혈통이 아니라 공통의 문화를 근간으로 한 넓은 의미로 해석되며, 국민 국가는 일정한 영토를 기반으로 국민을 통합하는 모든 근대 국가를 의미한다.",Clean,None,위키피디아
